,JOB MIX,MESIN,TANGGAL,YEARS,MONTH,DAYS,NAMA_PRODUCT,WO QTY,REJECT,ACTUAL QTY,PERSENTASE REJECT
1590,JOBMIX 1,MP 6,2024-12-10,2024,12,Selasa,KANSTIN 421 K300 ABU-ABU,666,1,665,0.2%
1591,JOBMIX 1,MP 1,2024-12-11,2024,12,Rabu,PAVING BELAH KETUPAT 8 K300 ABU-ABU,2640,54,2586,2.1%
1592,JOBMIX 1,MP 2,2024-12-11,2024,12,Rabu,PAVING 6 K300 ABU-ABU,6540,200,6340,3.2%
1593,JOBMIX 1,MP 3,2024-12-11,2024,12,Rabu,TU 6 ABU-ABU,3294,34,3260,1.0%
1594,JOBMIX 1,MP 5,2024-12-11,2024,12,Rabu,PAVING 6 K300 ABU-ABU,6972,62,6910,0.9%
1595,JOBMIX 1,MP 6,2024-12-11,2024,12,Rabu,KANSTIN 421 K300 ABU-ABU,900,1,899,0.1%
1596,JOBMIX 1,MP 1,2024-12-12,2024,12,Kamis,PAVING BELAH KETUPAT 8 K300 ABU-ABU,2160,26,2134,1.2%
1597,JOBMIX 1,MP 2,2024-12-12,2024,12,Kamis,PAVING 6 K300 ABU-ABU,6984,215,6769,3.2%
1598,JOBMIX 1,MP 3,2024-12-12,2024,12,Kamis,TU 6 ABU-ABU,3504,53,3451,1.5%
1599,JOBMIX 1,MP 5,2024-12-12,2024,12,Kamis,PAVING 6 K300 ABU-ABU,6960,74,6886,1.1%
1600,JOBMIX 1,MP 6,2024-12-12,2024,12,Kamis,KANSTIN 421 K300 ABU-ABU,900,0,900,0.0%
1601,JOBMIX 1,MP 1,2024-12-13,2024,12,Jumat,PAVING BELAH KETUPAT 8 K300 ABU-ABU,2250,37,2213,1.7%
1602,JOBMIX 1,MP 2,2024-12-13,2024,12,Jumat,PAVING 6 K300 ABU-ABU,6012,226,5786,3.9%
1603,JOBMIX 1,MP 3,2024-12-13,2024,12,Jumat,TU 6 ABU-ABU,3036,55,2981,1.8%
1604,JOBMIX 1,MP 4,2024-12-13,2024,12,Jumat,PAVING 6 K300 ABU-ABU,5676,51,5625,0.9%
1605,JOBMIX 1,MP 5,2024-12-13,2024,12,Jumat,PAVING 6 K300 ABU-ABU,6000,7,5993,0.1%
1606,JOBMIX 1,MP 6,2024-12-13,2024,12,Jumat,KANSTIN 421 K300 ABU-ABU,774,1,773,0.1%
1607,JOBMIX 1,MP 1,2024-12-14,2024,12,Sabtu,PAVING BELAH KETUPAT 8 K300 ABU-ABU,1914,15,1899,0.8%
1608,JOBMIX 1,MP 2,2024-12-14,2024,12,Sabtu,PAVING 6 K300 ABU-ABU,5004,134,4870,2.8%
1609,JOBMIX 1,MP 5,2024-12-14,2024,12,Sabtu,PAVING 6 K300 ABU-ABU,456,3,453,0.7%
1610,JOBMIX 1,MP 3,2024-12-14,2024,12,Sabtu,TU 6 ABU-ABU,2496,22,2474,0.9%
1611,JOBMIX 1,MP 4,2024-12-14,2024,12,Sabtu,PAVING 6 K300 ABU-ABU,3900,0,3900,0.0%
1612,JOBMIX 1,MP 6,2024-12-14,2024,12,Sabtu,KANSTIN 421 K300 ABU-ABU,720,0,720,0.0%
1613,JOBMIX 1,MP 4,2024-12-16,2024,12,Senin,PAVING 6 K300 ABU-ABU,3984,199,3785,5.3%
1614,JOBMIX 1,MP 1,2024-12-16,2024,12,Senin,PAVING BELAH KETUPAT 8 K300 ABU-ABU,2430,93,2337,4.0%
1615,JOBMIX 1,MP 2,2024-12-16,2024,12,Senin,PAVING 6 K300 ABU-ABU,6528,205,6323,3.2%
1616,JOBMIX 1,MP 3,2024-12-16,2024,12,Senin,TU 6 ABU-ABU,3276,138,3138,4.4%
1617,JOBMIX 1,MP 6,2024-12-16,2024,12,Senin,KANSTIN 421 K300 ABU-ABU,840,0,840,0.0%
1618,JOBMIX 1,MP 1,2024-12-17,2024,12,Selasa,PAVING BELAH KETUPAT 8 K300 ABU-ABU,2616,44,2572,1.7%
1619,JOBMIX 1,MP 2,2024-12-17,2024,12,Selasa,PAVING 6 K300 ABU-ABU,6972,239,6733,3.5%
1620,JOBMIX 1,MP 3,2024-12-17,2024,12,Selasa,TU 6 ABU-ABU,3516,56,3460,1.6%
1621,JOBMIX 1,MP 6,2024-12-17,2024,12,Selasa,KANSTIN 421 K300 ABU-ABU,900,2,898,0.2%
1622,JOBMIX 1,MP 7,2024-12-17,2024,12,Selasa,PAVING 8 K300 ABU-ABU,5244,117,5127,2.3%
1623,JOBMIX 1,MP 1,2024-12-18,2024,12,Rabu,PAVING BELAH KETUPAT 8 K300 ABU-ABU,2622,55,2567,2.1%
1624,JOBMIX 1,MP 2,2024-12-18,2024,12,Rabu,PAVING 6 K300 ABU-ABU,6972,257,6715,3.8%
1625,JOBMIX 1,MP 3,2024-12-18,2024,12,Rabu,TU 6 ABU-ABU,3498,137,3361,4.1%
1626,JOBMIX 1,MP 4,2024-12-18,2024,12,Rabu,PAVING 6 K300 ABU-ABU,6108,57,6051,0.9%
1627,JOBMIX 1,MP 6,2024-12-18,2024,12,Rabu,KANSTIN 421 K300 ABU-ABU,918,1,917,0.1%
1628,JOBMIX 1,MP 7,2024-12-18,2024,12,Rabu,PAVING 8 K300 ABU-ABU,5232,119,5113,2.3%
1629,JOBMIX 1,MP 1,2024-12-19,2024,12,Kamis,PAVING BELAH KETUPAT 8 K300 ABU-ABU,2640,26,2614,1.0%
1630,JOBMIX 1,MP 2,2024-12-19,2024,12,Kamis,PAVING 6 K300 ABU-ABU,6288,216,6072,3.6%
1631,JOBMIX 1,MP 3,2024-12-19,2024,12,Kamis,TU 6 ABU-ABU,3498,37,3461,1.1%
1632,JOBMIX 1,MP 4,2024-12-19,2024,12,Kamis,PAVING 6 K300 ABU-ABU,6972,0,6972,0.0%
1633,JOBMIX 1,MP 6,2024-12-19,2024,12,Kamis,KANSTIN 421 K300 ABU-ABU,828,3,825,0.4%
1634,JOBMIX 1,MP 7,2024-12-19,2024,12,Kamis,PAVING 8 K300 ABU-ABU,3564,1042,2522,41.3%
1635,JOBMIX 1,MP 1,2024-12-20,2024,12,Jumat,PAVING BELAH KETUPAT 8 K300 ABU-ABU,2244,25,2219,1.1%
1636,JOBMIX 1,MP 2,2024-12-20,2024,12,Jumat,PAVING 6 K300 ABU-ABU,6036,50,5986,0.8%
1637,JOBMIX 1,MP 3,2024-12-20,2024,12,Jumat,TU 6 ABU-ABU,3030,18,3012,0.6%
1638,JOBMIX 1,MP 4,2024-12-20,2024,12,Jumat,PAVING 6 K300 ABU-ABU,5988,11,5977,0.2%
1639,JOBMIX 1,MP 6,2024-12-20,2024,12,Jumat,KANSTIN 421 K300 ABU-ABU,774,0,774,0.0%
1640,JOBMIX 1,MP 7,2024-12-20,2024,12,Jumat,PAVING 8 K300 ABU-ABU,5688,84,5604,1.5%
1641,JOBMIX 1,MP 1,2024-12-21,2024,12,Sabtu,PAVING BELAH KETUPAT 8 K300 ABU-ABU,1866,61,1805,3.4%
1642,JOBMIX 1,MP 2,2024-12-21,2024,12,Sabtu,PAVING 6 K300 ABU-ABU,4980,180,4800,3.8%
1643,JOBMIX 1,MP 3,2024-12-21,2024,12,Sabtu,TU 6 ABU-ABU,2484,44,2440,1.8%
1644,JOBMIX 1,MP 4,2024-12-21,2024,12,Sabtu,PAVING 6 K300 ABU-ABU,4128,17,4111,0.4%
1645,JOBMIX 1,MP 5,2024-12-21,2024,12,Sabtu,BATAKO K300,240,3,237,1.3%
1646,JOBMIX 1,MP 6,2024-12-21,2024,12,Sabtu,KANSTIN 421 K300 ABU-ABU,726,0,726,0.0%
1647,JOBMIX 1,MP 1,2025-01-02,2025,1,Kamis,PAVING BELAH KETUPAT 8 K300 ABU-ABU,2100,90,2010,4.5%
1648,JOBMIX 1,MP 2,2025-01-02,2025,1,Kamis,PAVING 6 K300 ABU-ABU,6264,155,6109,2.5%
1649,JOBMIX 1,MP 3,2025-01-02,2025,1,Kamis,PAVING 6 K300 MERAH,6096,254,5842,4.3%
1650,JOBMIX 1,MP 4,2025-01-02,2025,1,Kamis,PAVING 8 K400 ABU-ABU,3264,7,3257,0.2%
1651,JOBMIX 1,MP 5,2025-01-02,2025,1,Kamis,BATAKO K300,540,0,540,0.0%
1652,JOBMIX 1,MP 6,2025-01-02,2025,1,Kamis,PAVING 8 K400 ABU-ABU,2880,5,2875,0.2%
1653,JOBMIX 1,MP 1,2025-01-03,2025,1,Jumat,PAVING BELAH KETUPAT 8 K300 ABU-ABU,2262,72,2190,3.3%
1654,JOBMIX 1,MP 2,2025-01-03,2025,1,Jumat,PAVING 6 K300 ABU-ABU,6024,218,5806,3.8%
1655,JOBMIX 1,MP 3,2025-01-03,2025,1,Jumat,PAVING 6 K300 MERAH,6072,326,5746,5.7%
1656,JOBMIX 1,MP 4,2025-01-03,2025,1,Jumat,PAVING 8 K400 ABU-ABU,4500,26,4474,0.6%
1657,JOBMIX 1,MP 5,2025-01-03,2025,1,Jumat,BATAKO K300,504,0,504,0.0%
1658,JOBMIX 1,MP 6,2025-01-03,2025,1,Jumat,PAVING 8 K400 ABU-ABU,3912,25,3887,0.6%
1659,JOBMIX 1,MP 1,2025-01-04,2025,1,Sabtu,PAVING BELAH KETUPAT 8 K300 ABU-ABU,1872,42,1830,2.3%
1660,JOBMIX 1,MP 2,2025-01-04,2025,1,Sabtu,PAVING 6 K300 ABU-ABU,4980,57,4923,1.2%
1661,JOBMIX 1,MP 3,2025-01-04,2025,1,Sabtu,PAVING 6 K300 MERAH,4968,145,4823,3.0%
1662,JOBMIX 1,MP 4,2025-01-04,2025,1,Sabtu,PAVING 8 K400 ABU-ABU,3744,14,3730,0.4%
1663,JOBMIX 1,MP 5,2025-01-04,2025,1,Sabtu,BATAKO K300,540,1,539,0.2%
1664,JOBMIX 1,MP 6,2025-01-04,2025,1,Sabtu,PAVING 8 K400 ABU-ABU,3732,2,3730,0.1%
1665,JOBMIX 1,MP 1,2025-01-06,2025,1,Senin,PAVING BELAH KETUPAT 8 K300 ABU-ABU,2442,43,2399,1.8%
1666,JOBMIX 1,MP 2,2025-01-06,2025,1,Senin,PAVING 6 K300 ABU-ABU,6372,189,6183,3.1%
1667,JOBMIX 1,MP 3,2025-01-06,2025,1,Senin,PAVING 6 K300 MERAH,6564,284,6280,4.5%
1668,JOBMIX 1,MP 4,2025-01-06,2025,1,Senin,PAVING 8 K400 ABU-ABU,4092,12,4080,0.3%
1669,JOBMIX 1,MP 5,2025-01-06,2025,1,Senin,BATAKO K300,834,0,834,0.0%
1670,JOBMIX 1,MP 6,2025-01-06,2025,1,Senin,TU 8 ABU-ABU,744,12,732,1.6%
1671,JOBMIX 1,MP 1,2025-01-07,2025,1,Selasa,PAVING BELAH KETUPAT 8 K300 ABU-ABU,2640,34,2606,1.3%
1672,JOBMIX 1,MP 2,2025-01-07,2025,1,Selasa,PAVING 6 K300 ABU-ABU,6984,123,6861,1.8%
1673,JOBMIX 1,MP 3,2025-01-07,2025,1,Selasa,PAVING 6 K300 MERAH,6252,224,6028,3.7%
1674,JOBMIX 1,MP 4,2025-01-07,2025,1,Selasa,PAVING 8 K400 ABU-ABU,5256,11,5245,0.2%
1675,JOBMIX 1,MP 5,2025-01-07,2025,1,Selasa,BATAKO K300,906,1,905,0.1%
1676,JOBMIX 1,MP 6,2025-01-07,2025,1,Selasa,TU 8 ABU-ABU,1212,50,1162,4.3%
1677,JOBMIX 1,MP 7,2025-01-07,2025,1,Selasa,PAVING 8 K300 ABU-ABU,1104,11,1093,1.0%
1678,JOBMIX 1,MP 1,2025-01-08,2025,1,Rabu,PAVING BELAH KETUPAT 8 K300 ABU-ABU,2622,17,2605,0.7%
1679,JOBMIX 1,MP 2,2025-01-08,2025,1,Rabu,PAVING 6 K300 ABU-ABU,6984,74,6910,1.1%
1680,JOBMIX 1,MP 3,2025-01-08,2025,1,Rabu,PAVING 6 K300 MERAH,7044,42,7002,0.6%
1681,JOBMIX 1,MP 4,2025-01-08,2025,1,Rabu,PAVING 8 K400 ABU-ABU,5268,4,5264,0.1%
1682,JOBMIX 1,MP 5,2025-01-08,2025,1,Rabu,BATAKO K300,912,6,906,0.7%
1683,JOBMIX 1,MP 7,2025-01-08,2025,1,Rabu,PAVING 8 K300 ABU-ABU,5268,21,5247,0.4%
1685,JOBMIX 1,MP 1,2025-01-09,2025,1,Kamis,PAVING BELAH KETUPAT 8 K300 ABU-ABU,2616,96,2520,3.8%
1686,JOBMIX 1,MP 2,2025-01-09,2025,1,Kamis,PAVING 6 K300 ABU-ABU,6972,213,6759,3.2%
1687,JOBMIX 1,MP 3,2025-01-09,2025,1,Kamis,PAVING 6 K300 MERAH,7020,347,6673,5.2%
1688,JOBMIX 1,MP 4,2025-01-09,2025,1,Kamis,PAVING 8 K400 ABU-ABU,5280,15,5265,0.3%
1689,JOBMIX 1,MP 5,2025-01-09,2025,1,Kamis,BATAKO K300,906,0,906,0.0%
1690,JOBMIX 1,MP 7,2025-01-09,2025,1,Kamis,PAVING 8 K300 ABU-ABU,5232,95,5137,1.8%
1692,JOBMIX 1,MP 1,2025-01-10,2025,1,Jumat,PAVING BELAH KETUPAT 8 K300 ABU-ABU,2256,7,2249,0.3%
1693,JOBMIX 1,MP 2,2025-01-10,2025,1,Jumat,PAVING 6 K300 ABU-ABU,6024,31,5993,0.5%
1694,JOBMIX 1,MP 3,2025-01-10,2025,1,Jumat,PAVING 6 K300 MERAH,6072,66,6006,1.1%
1695,JOBMIX 1,MP 4,2025-01-10,2025,1,Jumat,PAVING 8 K400 ABU-ABU,4488,2,4486,0.0%
1696,JOBMIX 1,MP 5,2025-01-10,2025,1,Jumat,BATAKO K300,828,0,828,0.0%
1697,JOBMIX 1,MP 6,2025-01-10,2025,1,Jumat,TU 8 ABU-ABU,1482,9,1473,0.6%
1698,JOBMIX 1,MP 1,2025-01-11,2025,1,Sabtu,PAVING BELAH KETUPAT 8 K300 ABU-ABU,1908,59,1849,3.2%
1699,JOBMIX 1,MP 2,2025-01-11,2025,1,Sabtu,PAVING 6 K300 ABU-ABU,4992,96,4896,2.0%
1700,JOBMIX 1,MP 3,2025-01-11,2025,1,Sabtu,PAVING 6 K300 MERAH,4968,203,4765,4.3%
1701,JOBMIX 1,MP 4,2025-01-11,2025,1,Sabtu,PAVING 8 K400 ABU-ABU,3324,18,3306,0.5%
1702,JOBMIX 1,MP 5,2025-01-11,2025,1,Sabtu,BATAKO K300,720,2,718,0.3%
1703,JOBMIX 1,MP 6,2025-01-11,2025,1,Sabtu,TU 8 ABU-ABU,1428,22,1406,1.6%
1704,JOBMIX 1,MP 1,2025-01-13,2025,1,Senin,KANSTIN 425 K300 ABU-ABU,266,0,266,0.0%
1705,JOBMIX 1,MP 2,2025-01-13,2025,1,Senin,PAVING SEGI ENAM 6 K300 ABU-ABU,2790,18,2772,0.6%
1706,JOBMIX 1,MP 3,2025-01-13,2025,1,Senin,PAVING 2121 K300 ABU-ABU,2778,48,2730,1.8%
1707,JOBMIX 1,MP 4,2025-01-13,2025,1,Senin,PAVING 6 K300 ABU-ABU,5544,20,5524,0.4%
1708,JOBMIX 1,MP 5,2025-01-13,2025,1,Senin,PAVING 6 K300 ABU-ABU,3672,58,3614,1.6%
1709,JOBMIX 1,MP 6,2025-01-13,2025,1,Senin,PAVING 6 K300 ABU-ABU,4176,76,4100,1.9%
1710,JOBMIX 1,MP 1,2025-01-14,2025,1,Selasa,KANSTIN 425 K300 ABU-ABU,304,0,304,0.0%
1711,JOBMIX 1,MP 2,2025-01-14,2025,1,Selasa,PAVING SEGI ENAM 6 K300 ABU-ABU,3486,3,3483,0.1%
1712,JOBMIX 1,MP 3,2025-01-14,2025,1,Selasa,PAVING 2121 K300 ABU-ABU,3480,69,3411,2.0%
1713,JOBMIX 1,MP 4,2025-01-14,2025,1,Selasa,PAVING 6 K300 ABU-ABU,6996,54,6942,0.8%
1714,JOBMIX 1,MP 5,2025-01-14,2025,1,Selasa,PAVING 6 K300 ABU-ABU,6396,167,6229,2.7%
1715,JOBMIX 1,MP 6,2025-01-14,2025,1,Selasa,PAVING 6 K300 ABU-ABU,5976,91,5885,1.5%
1716,JOBMIX 1,MP 1,2025-01-15,2025,1,Rabu,KANSTIN 425 K300 ABU-ABU,302,0,302,0.0%
1717,JOBMIX 1,MP 2,2025-01-15,2025,1,Rabu,PAVING SEGI ENAM 6 K300 ABU-ABU,3504,73,3431,2.1%
1718,JOBMIX 1,MP 3,2025-01-15,2025,1,Rabu,PAVING 2121 K300 ABU-ABU,3540,96,3444,2.8%
1719,JOBMIX 1,MP 4,2025-01-15,2025,1,Rabu,PAVING 6 K300 ABU-ABU,7020,24,6996,0.3%
1720,JOBMIX 1,MP 5,2025-01-15,2025,1,Rabu,PAVING 6 K300 ABU-ABU,6912,81,6831,1.2%
1721,JOBMIX 1,MP 6,2025-01-15,2025,1,Rabu,PAVING 6 K300 ABU-ABU,7008,39,6969,0.6%
1722,JOBMIX 1,MP 1,2025-01-16,2025,1,Kamis,KANSTIN 425 K300 ABU-ABU,300,1,299,0.3%
1723,JOBMIX 1,MP 2,2025-01-16,2025,1,Kamis,PAVING SEGI ENAM 6 K300 ABU-ABU,3498,0,3498,0.0%
1724,JOBMIX 1,MP 3,2025-01-16,2025,1,Kamis,PAVING 2121 K300 ABU-ABU,3042,42,3000,1.4%
1725,JOBMIX 1,MP 5,2025-01-16,2025,1,Kamis,PAVING 6 K300 ABU-ABU,6972,162,6810,2.4%
1726,JOBMIX 1,MP 6,2025-01-16,2025,1,Kamis,PAVING 6 K300 ABU-ABU,6960,45,6915,0.7%
1728,JOBMIX 1,MP 1,2025-01-17,2025,1,Jumat,KANSTIN 425 K300 ABU-ABU,278,0,278,0.0%
1729,JOBMIX 1,MP 2,2025-01-17,2025,1,Jumat,PAVING SEGI ENAM 6 K300 ABU-ABU,3012,20,2992,0.7%
1730,JOBMIX 1,MP 3,2025-01-17,2025,1,Jumat,PAVING 2121 K300 ABU-ABU,3006,25,2981,0.8%
1731,JOBMIX 1,MP 4,2025-01-17,2025,1,Jumat,PAVING 6 K300 ABU-ABU,6036,32,6004,0.5%
1732,JOBMIX 1,MP 5,2025-01-17,2025,1,Jumat,PAVING 6 K300 ABU-ABU,6000,70,5930,1.2%
1733,JOBMIX 1,MP 6,2025-01-17,2025,1,Jumat,PAVING 6 K300 ABU-ABU,6024,76,5948,1.3%
1734,JOBMIX 1,MP 1,2025-01-18,2025,1,Sabtu,KANSTIN 425 K300 ABU-ABU,154,0,154,0.0%
1735,JOBMIX 1,MP 2,2025-01-18,2025,1,Sabtu,PAVING SEGI ENAM 6 K300 ABU-ABU,2502,19,2483,0.8%
1736,JOBMIX 1,MP 3,2025-01-18,2025,1,Sabtu,PAVING 2121 K300 ABU-ABU,2514,66,2448,2.7%
1737,JOBMIX 1,MP 4,2025-01-18,2025,1,Sabtu,PAVING 6 K300 ABU-ABU,5016,9,5007,0.2%
1738,JOBMIX 1,MP 5,2025-01-18,2025,1,Sabtu,PAVING 6 K300 ABU-ABU,4968,60,4908,1.2%
1739,JOBMIX 1,MP 6,2025-01-18,2025,1,Sabtu,PAVING 6 K300 ABU-ABU,5064,37,5027,0.7%
1740,JOBMIX 1,MP 1,2025-01-20,2025,1,Senin,PAVING 8 K400 ABU-ABU,2220,329,1891,17.4%
1741,JOBMIX 1,MP 2,2025-01-20,2025,1,Senin,PAVING 6 K300 HITAM,5364,65,5299,1.2%
1742,JOBMIX 1,MP 3,2025-01-20,2025,1,Senin,PAVING 2121 K300 ABU-ABU,3258,17,3241,0.5%
1743,JOBMIX 1,MP 4,2025-01-20,2025,1,Senin,PAVING 6 K300 ABU-ABU,6516,13,6503,0.2%
1744,JOBMIX 1,MP 5,2025-01-20,2025,1,Senin,BATAKO K300,720,10,710,1.4%
1745,JOBMIX 1,MP 6,2025-01-20,2025,1,Senin,TU 8 ABU-ABU,2016,0,2016,0.0%
1747,JOBMIX 1,MP 1,2025-01-21,2025,1,Selasa,PAVING 8 K400 ABU-ABU,1188,298,890,33.5%
1748,JOBMIX 1,MP 2,2025-01-21,2025,1,Selasa,PAVING 6 K300 ABU-ABU,336,16,320,5.0%
1749,JOBMIX 1,MP 3,2025-01-21,2025,1,Selasa,PAVING 2121 K300 ABU-ABU,3486,89,3397,2.6%
1750,JOBMIX 1,MP 5,2025-01-21,2025,1,Selasa,BATAKO K300,912,2,910,0.2%
1751,JOBMIX 1,MP 6,2025-01-21,2025,1,Selasa,TU 8 ABU-ABU,2610,37,2573,1.4%
1752,JOBMIX 1,MP 7,2025-01-21,2025,1,Selasa,PAVING 6 K300 HITAM,2244,83,2161,3.8%
1753,JOBMIX 1,MP 4,2025-01-21,2025,1,Selasa,PAVING 6 K300 ABU-ABU,7008,17,6991,0.2%
1754,JOBMIX 1,MP 2,2025-01-22,2025,1,Rabu,PAVING 6 K300 HITAM,5640,356,5284,6.7%
1755,JOBMIX 1,MP 3,2025-01-22,2025,1,Rabu,PAVING 2121 K300 ABU-ABU,3492,294,3198,9.2%
1756,JOBMIX 1,MP 4,2025-01-22,2025,1,Rabu,PAVING 8 K400 ABU-ABU,3888,29,3859,0.8%
1757,JOBMIX 1,MP 5,2025-01-22,2025,1,Rabu,BATAKO K300,912,0,912,0.0%
1758,JOBMIX 1,MP 7,2025-01-22,2025,1,Rabu,PAVING 6 K300 ABU-ABU,2820,506,2314,21.9%
1759,JOBMIX 1,MP 6,2025-01-22,2025,1,Rabu,TU 8 ABU-ABU,2634,27,2607,1.0%
1760,JOBMIX 1,MP 2,2025-01-23,2025,1,Kamis,PAVING 6 K300 HITAM,6504,0,6504,0.0%
1761,JOBMIX 1,MP 3,2025-01-23,2025,1,Kamis,PAVING 2121 K300 ABU-ABU,2676,6,2670,0.2%
1762,JOBMIX 1,MP 4,2025-01-23,2025,1,Kamis,PAVING 8 K400 ABU-ABU,5244,4,5240,0.1%
1763,JOBMIX 1,MP 5,2025-01-23,2025,1,Kamis,BATAKO K300,912,3,909,0.3%
1764,JOBMIX 1,MP 6,2025-01-23,2025,1,Kamis,TU 8 ABU-ABU,2268,7,2261,0.3%
1765,JOBMIX 1,MP 7,2025-01-23,2025,1,Kamis,PAVING 6 K300 ABU-ABU,5112,6,5106,0.1%
1766,JOBMIX 1,MP 2,2025-01-24,2025,1,Jumat,PAVING 6 K300 HITAM,5844,184,5660,3.3%
1767,JOBMIX 1,MP 3,2025-01-24,2025,1,Jumat,PAVING 2121 K300 ABU-ABU,2916,120,2796,4.3%
1768,JOBMIX 1,MP 4,2025-01-24,2025,1,Jumat,PAVING 8 K400 ABU-ABU,4500,25,4475,0.6%
1769,JOBMIX 1,MP 5,2025-01-24,2025,1,Jumat,BATAKO K300,774,1,773,0.1%
1770,JOBMIX 1,MP 6,2025-01-24,2025,1,Jumat,TU 8 ABU-ABU,2094,15,2079,0.7%
1771,JOBMIX 1,MP 7,2025-01-24,2025,1,Jumat,PAVING 6 K300 ABU-ABU,3240,262,2978,8.8%
1772,JOBMIX 1,MP 2,2025-01-25,2025,1,Sabtu,PAVING 6 K300 HITAM,4968,100,4868,2.1%
1773,JOBMIX 1,MP 3,2025-01-25,2025,1,Sabtu,PAVING 2121 K300 ABU-ABU,2514,76,2438,3.1%
1774,JOBMIX 1,MP 4,2025-01-25,2025,1,Sabtu,PAVING 8 K400 ABU-ABU,3408,6,3402,0.2%
1775,JOBMIX 1,MP 5,2025-01-25,2025,1,Sabtu,BATAKO K300,612,0,612,0.0%
1776,JOBMIX 1,MP 6,2025-01-25,2025,1,Sabtu,TU 8 ABU-ABU,1602,12,1590,0.8%
1777,JOBMIX 1,MP 7,2025-01-25,2025,1,Sabtu,PAVING 6 K300 ABU-ABU,2004,108,1896,5.7%
1790,JOBMIX 1,MP 6,2025-01-31,2025,1,Jumat,TU 8 ABU-ABU,2268,21,2247,0.9%
1791,JOBMIX 1,MP 1,2025-01-31,2025,1,Jumat,PAVING 6 K300 ABU-ABU,4968,379,4589,8.3%
1792,JOBMIX 1,MP 2,2025-01-31,2025,1,Jumat,PAVING 6 K300 HITAM,5736,394,5342,7.4%
1793,JOBMIX 1,MP 3,2025-01-31,2025,1,Jumat,PAVING 2121 K300 ABU-ABU,3072,129,2943,4.4%
1794,JOBMIX 1,MP 5,2025-01-31,2025,1,Jumat,BATAKO K300,780,2,778,0.3%
1795,JOBMIX 1,MP 7,2025-01-31,2025,1,Jumat,PAVING 6 K300 ABU-ABU,3360,82,3278,2.5%
1797,JOBMIX 1,MP 1,2025-02-01,2025,2,Sabtu,PAVING 6 K300 ABU-ABU,3900,123,3777,3.3%
1798,JOBMIX 1,MP 2,2025-02-01,2025,2,Sabtu,PAVING 6 K300 ABU-ABU,3900,253,3647,6.9%
1799,JOBMIX 1,MP 3,2025-02-01,2025,2,Sabtu,PAVING 6 K300 ABU-ABU,4020,181,3839,4.7%
1800,JOBMIX 1,MP 6,2025-02-01,2025,2,Sabtu,TU 8 ABU-ABU,1884,10,1874,0.5%
1801,JOBMIX 1,MP 7,2025-02-01,2025,2,Sabtu,PAVING 6 K300 ABU-ABU,5004,30,4974,0.6%
1802,JOBMIX 1,MP 5,2025-02-01,2025,2,Sabtu,KANSTIN 425 K300 ABU-ABU,134,0,134,0.0%
1803,JOBMIX 1,MP 1,2025-02-03,2025,2,Senin,PAVING 6 K300 ABU-ABU,6000,208,5792,3.6%
1804,JOBMIX 1,MP 2,2025-02-03,2025,2,Senin,PAVING 6 K300 ABU-ABU,5076,407,4669,8.7%
1805,JOBMIX 1,MP 6,2025-02-03,2025,2,Senin,TU 8 ABU-ABU,2622,6,2616,0.2%
1806,JOBMIX 1,MP 3,2025-02-03,2025,2,Senin,PAVING 6 K300 ABU-ABU,6180,211,5969,3.5%
1807,JOBMIX 1,MP 7,2025-02-03,2025,2,Senin,PAVING 6 K300 ABU-ABU,6972,45,6927,0.6%
1808,JOBMIX 1,MP 1,2025-02-04,2025,2,Selasa,PAVING 6 K300 ABU-ABU,6960,223,6737,3.3%
1809,JOBMIX 1,MP 2,2025-02-04,2025,2,Selasa,PAVING 6 K300 ABU-ABU,6336,144,6192,2.3%
1810,JOBMIX 1,MP 3,2025-02-04,2025,2,Selasa,PAVING 6 K300 ABU-ABU,6972,327,6645,4.9%
1811,JOBMIX 1,MP 6,2025-02-04,2025,2,Selasa,TU 8 ABU-ABU,2634,22,2612,0.8%
1812,JOBMIX 1,MP 7,2025-02-04,2025,2,Selasa,PAVING 6 K300 ABU-ABU,6972,42,6930,0.6%
1813,JOBMIX 1,MP 1,2025-02-05,2025,2,Rabu,PAVING 6 K300 ABU-ABU,6000,276,5724,4.8%
1814,JOBMIX 1,MP 2,2025-02-05,2025,2,Rabu,PAVING 6 K300 ABU-ABU,6984,284,6700,4.2%
1815,JOBMIX 1,MP 3,2025-02-05,2025,2,Rabu,PAVING 6 K300 ABU-ABU,6996,276,6720,4.1%
1816,JOBMIX 1,MP 6,2025-02-05,2025,2,Rabu,TU 8 ABU-ABU,2634,12,2622,0.5%
1817,JOBMIX 1,MP 7,2025-02-05,2025,2,Rabu,PAVING 6 K300 ABU-ABU,6024,25,5999,0.4%
1818,JOBMIX 1,MP 1,2025-02-06,2025,2,Kamis,PAVING 6 K300 ABU-ABU,3192,309,2883,10.7%
1819,JOBMIX 1,MP 2,2025-02-06,2025,2,Kamis,PAVING 6 K300 ABU-ABU,7032,104,6928,1.5%
1820,JOBMIX 1,MP 3,2025-02-06,2025,2,Kamis,PAVING 6 K300 ABU-ABU,7056,287,6769,4.2%
1821,JOBMIX 1,MP 7,2025-02-06,2025,2,Kamis,PAVING 6 K300 ABU-ABU,6960,30,6930,0.4%
1822,JOBMIX 1,MP 6,2025-02-06,2025,2,Kamis,TU 8 ABU-ABU,2634,6,2628,0.2%
